Monday_Date,Monday_Open,Friday_Close,Weekly_Sentiment,Weekly_Volatility,SMA,EMA,WMA,RSI,MACD,MACD_Signal,MACD_Hist,RF_Prediction,Trend
2022-01-03,337.7989645943614,330.3972154278865,0.7607636395975396,3.197195224,,331.7900085,,,,,,331.8532056,Bullish
2022-01-10,325.1437041614007,329.54933315969123,0.895844814168459,1.532292521,,331.81000584545455,,,,,,331.3328979,Bullish
2022-01-24,297.06049657295836,299.8487427784592,0.14930861850614696,1.308160783,,326.3372759644628,,,,,,299.8230957,Bearish
2022-01-31,302.0563905967275,238.5208842232601,0.8975170918199118,14.50636517,,310.11049784365133,,,,,,258.6466972,Bullish
2022-02-07,239.20358912873317,219.70728790589487,0.06964336376421498,3.301977928,,293.64495334480563,,,,,,220.876602,Bullish
2022-02-14,219.41390759619688,206.11943241855886,0.9086183714051838,1.961968438,,277.7385988639319,,,,,,207.8939038,Bullish
2022-02-28,206.3288670528651,198.14533859536226,0.9106367317617998,2.133772236,,263.6152168159443,,,,,,201.9936986,Bullish
2022-03-07,200.74163454983972,187.7029800423108,0.7911595553006688,3.078487012,,249.79608659486348,,,,,,189.9459016,Bullish
2022-03-14,186.781009212355,216.46558308346752,0.9708810339713677,1.956011508,,243.74043548670647,,,,,,212.6222035,Bearish
2022-03-21,214.06772580935973,221.22422261125857,0.5701696953101529,2.048127934,245.4180008,239.75490308912347,222.7581837127273,,,,,220.0093069,Bearish
2022-03-28,224.33687133505077,224.36884300199426,0.3331983305051226,1.639918609,234.72400056,237.04492181837375,219.0185483127273,,,,,225.3024048,Bullish
2022-04-04,227.2007773627921,224.12058481228897,0.9496128651242564,1.735289585,223.76700135,234.36948181503303,216.76509399272723,,,,,223.5836005,Bearish
2022-04-18,212.074355317157,183.99209176528694,0.9157385819469077,1.97184067,212.00700226,225.23139432139067,209.55473022,,,,,189.6771008,Bullish
2022-04-25,181.85907394712137,202.29964345199411,0.8800141985875147,10.87020316,208.34500275,220.72932284477417,207.45709366363636,28.00799888656151,,,,194.8325999,Bearish
2022-05-02,201.82250612875853,204.40468829645425,0.23385797191372482,6.337996315,206.76700287,217.64581038208792,206.6252757636364,29.64676503098548,,,,206.324503,Bullish
2022-05-09,197.90144832994488,198.9724563580533,0.967477154963201,2.754378204,206.01300201,214.18657123989013,205.1440016236364,28.55436044314797,,,,196.9566971,Bearish
2022-05-16,196.07213837107645,194.4261818271502,0.08561365235724772,2.04280156,205.36100158,210.43264797809192,202.87618185818184,27.47877690457807,,,,194.058494,Bearish
2022-05-23,193.3630024736109,196.32469008075154,0.43690256676374695,3.464851834,206.11300201,207.65034923662063,201.01600064363635,28.38801687701364,,,,191.8860037,Bearish
2022-06-06,195.66783632821057,176.78231602278785,0.5529281964786926,4.149194652,202.02100219,201.81755979359872,195.46272887818185,24.34443463160629,,,,181.113004,Bullish
2022-06-13,170.78641468411575,162.90294971946597,0.3999175483848424,4.3750101,196.21300201,194.89436810385348,188.50254766181817,22.27762353860909,,,,164.8591049,Bullish
2022-06-27,171.70194881795112,158.9192335918565,0.7200748456653271,1.634719901,189.73100128,188.5553918667892,181.92381980545457,21.656658560776194,,,,160.6894992,Bullish
