Monday_Date,Monday_Open,Friday_Close,Weekly_Sentiment,Weekly_Volatility,SMA,EMA,WMA,RSI,MACD,MACD_Signal,MACD_Hist,RF_Prediction,Trend
2022-01-03,338.7661294835303,331.40580266463746,0.1506628872691883,3.197195224,,331.7900085,,,,,,331.8532056,Bullish
2022-01-10,324.2960280863533,334.38355029312714,0.049436349395485024,1.532292521,,331.81000584545455,,,,,,331.3328979,Bearish
2022-01-24,300.3804627521939,299.5504800668878,0.27662289739131074,1.308160783,,326.3372759644628,,,,,,299.8230957,Bullish
2022-01-31,302.82296333740305,235.07525703567418,0.8114387148458796,14.50636517,,310.11049784365133,,,,,,258.6466972,Bullish
2022-02-07,236.11791921925297,218.72666969485908,0.7496181357577664,3.301977928,,293.64495334480563,,,,,,220.876602,Bullish
2022-02-14,217.5155396832718,207.58157930076908,0.3228175638971862,1.961968438,,277.7385988639319,,,,,,207.8939038,Bullish
2022-02-28,206.54801205656614,201.1586887309723,0.24531177962076478,2.133772236,,263.6152168159443,,,,,,201.9936986,Bullish
2022-03-07,200.5771860851999,187.26338021844154,0.7717133347610515,3.078487012,,249.79608659486348,,,,,,189.9459016,Bullish
2022-03-14,187.68249857327416,218.2944595320285,0.6837271012753241,1.956011508,,243.74043548670647,,,,,,212.6222035,Bearish
2022-03-21,215.6096534021545,223.08729217913813,0.3793923176197841,2.048127934,245.4180008,239.75490308912347,222.7581837127273,,,,,220.0093069,Bearish
2022-03-28,220.34115481875986,225.79385003557718,0.4002447798998192,1.639918609,234.72400056,237.04492181837375,219.0185483127273,,,,,225.3024048,Bearish
2022-04-04,227.4670907990024,221.9412720274824,0.035698476232877696,1.735289585,223.76700135,234.36948181503303,216.76509399272723,,,,,223.5836005,Bullish
2022-04-18,208.0864258353822,184.50939852802622,0.2141449377622867,1.97184067,212.00700226,225.23139432139067,209.55473022,,,,,189.6771008,Bullish
2022-04-25,183.6530901194759,202.36197942183108,0.49208716719817214,10.87020316,208.34500275,220.72932284477417,207.45709366363636,28.00799888656151,,,,194.8325999,Bearish
